chain,contract_address,hardcoded_manager,ever_drained_by_mgr,ever_blacklisted_by_mgr,notes
polygon,0x3a9cae635a477fd849b856812d291085a9edefe3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3ab2857a81204b1c7688231fb0d4204e9cb4fa38,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3ac393183540e00ffd4668e425e823f75fdd2ae4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x3ae076fb33397a6ba96f2111269110a9ae9fa4ae,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3c94bdd742ab725407a82cc22a51fceb019e0923,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3d0dcdc5e5d94830a2a7eee9f92f7c58ea2e8c07,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3daef178e79eaa0de2dcf45742803eae8c44c8a1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3df57706e93cda8ab5de613af8c2c3c263b1192c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3edb21cc583b5092be9ba593c850d06b50d9ba72,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3f75c7c21de5ad1b68eba3b51d35810d95c0e7be,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3fadba7348629a366b1f19b23a3811aa83597856,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x3ff3e0358bce07200c7db621b9033df025ec21bc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x40638f701f49a4afc185eaf619c7919e1983600c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x408d2d1630e291486f975ef46242b135c7e60d99,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x40ed3531251c789f67dda39ae12206f7d40182b7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x40f6de80b129b29b4a4c4d7869f9f9a4e0dc5833,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x417f50b9c879a9bb0a23b8c835f5a3af3664c7f8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x41ce3ceb262695dadb9ad0bf688fe7c1676e26ab,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x429de295e15b3062d8387e1bda10ec39dffd4415,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x42ae1d5c21d9d6c2079b9c7f8ae3ad3d26e5080c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x43de1ddccc85297a91b56ee77638fbd6297d56eb,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x442985c0de2c70da64cb61ef6575d36cc53687c1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x45111052fc118375687269781ad32dd6ecc2d909,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x455e17ca4b6e7fc0add646f636819fa07945072c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x457bfe0df7154651791261d5da8432e2c619a6a9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x45ab96a3bdcbf35e5769aa70b03a2f6b72cbc613,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x46439294a32cb4531c6a988ce91e4f8f03ea76e1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x46ab8c58e73d89eb47c32fff9f4a144e75d9c72a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x47a575bc4069ab3290aebfbacbcef56028c3246a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x47ea81cc00cda7a84e2601a53cc379d59a9f7bda,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x484c6a269e397eddebd8f585ee69ad81e16ff420,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x48ef527d0bd5d65afce6f2aac0e7187f004665cd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4902db028141c8f8e05e5f42a892e4388cbd649e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4909156a538fc37134f1da1b7e110a304c93be40,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4980322692318fdfa2786871199db2810af8f785,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x49e8931bf01ca09a4d00555f81cb7591dfd97bda,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4a18fb8187ede8e3166fd63abd6efe7d384021e2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4a61eaa1dc6da96ed73e06f0e1c8937e7c19118d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4a71f7dc3b7decb3d02b624b088a0941d7b76a30,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4ae2b58f09ea3f0850ac1e0d1e32de4e81a49a4a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4b4ccfb7ef7cd39be40da580be7e3f2fc9bf782e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4d02d2dd9cc2ee0ca5328be56af5c3199ab92d9a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4f1f432f9b18fb6d6072f2c684c0041d834e75c0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4f7eaf5dc38be23315f323aaeb0674a77891b56d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4fbb06d241a269acf5de4545bade9c661c233f9e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x4fe9122c683051d3311ec47d6bca8aef613f89ff,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x509b89d4d166ca17d70bdfaebbc4d7ae491d3fef,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x50e7c2b199c470b887831a646e87fa882bdbf0a9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x510e470b3e7aacf2bb9f628f8ca1d1abbe700503,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x513830c8fb379afc41d3146cf43e962270375f0a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x51e062847476697853530dd40bfe63c52efb1744,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x52bf535bb39b3ce5d4006eb2970b8fce38546ce1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x52f1699c019fe9eaae9262f70ca8e5da4fd8737a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x54181b94c87a7d152f6b2f2b321bec3860b6e8b8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x541938d3aeb2269ce24b48fa18ddfe4a938a536c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5464d8ba8c869b43fbe4b1b193415ef9b3243898,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x54ca7ac8d644f89b54fed8ce317a63d0ec1766fa,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x54cbe03c28d04e7515a62b099fd2ca40aa7c35fa,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x54e58d159e80b1a634e78071842c15e12740fe73,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x55a028fdf1a5e4fa1baee6992ed11dc865c4addd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x55b058588bc6f390f5de6fe191f0bc3edf88008c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x561d058800cc9adbf6aa0665a78a3d8b5ac9a299,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x57181d25c1eba273858f9e915a0d98aa5b911fc6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x57741cdb45bafc65917a4d820d1a84a8411d6df3,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x580832f0ad2859e56daefa2645cf6196ad9bae3c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x58b57e69851600ae88ee122310665b11a9898681,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x593536e56156b1550d4e8339cea1ebbc42fd8d39,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x59506c1f0c646af2916390eec542c0ca91151167,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x59605a7bc3889b7e856a98680db0a0847da4a379,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x59aa86ff1b402b26b030cee9911e7a5e94a7dc2e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x59ceec6f5875e118186eefc35b89b4df111abde6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5b29dab7ada5582681f01f77df69deef3ae45ba1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5b3f84d36500a5b5d1f9eb9642b58b397cfcec3e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5b6e47188153dca9c394323580342fb3ce219983,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5c0666d2da5709f4de776336ccb683199b4d2c60,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5c210c30eab321baead009fa5c29bb259e53057a,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5c2c0aaddf730ca141ad07103438798d4fca3bf9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5c95024b39738fc1517d6fcb08d86a1f115e0bb2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5cb8a9e50bc2721bff462164cec169711426d6c1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5cc82a544cd81a86f0ea6e47f43691ed6bc20fd0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5cc9b36ec775c8489649ebeb214f0a05aeb45d2c,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5cfd01f37d6bfe7044d47302a131083da6a43978,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5d11545ffedb673da931dffd949e8059b6460920,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5d80699df6fd94c2e2169f231d5a20e002df48ce,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5d9bd3bb44da0135dcb00439a7e171aeafbf40d1,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x5dd743a22e56e570c941ec8a2c393f572e51c07b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5e2ebad39459f3be9da2885e0058c462b02641cc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5e8c407af0e201771847f3b8c8ce0a2440cc57d8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5ea30bd706ee907c8804b6095b7dc10797cc9f4d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5ed8340bb7b80b0eda11c9e0ed826a932e289b75,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x5f6e5bc684cc87fe00c4adce4dff6e8ebdd0d8d8,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x603c11e97c3d47f156c4374149fcc7f6a6ab6197,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x60733bc1e68a855b2c0a75febcdd44ee00f33e65,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x60814a0455c130cde05efc23cdb29d7d7c0555dc,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x61072dcaa752b60e777dfaab4adb4ff18ae7efa0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x61aac9c439e89807dbfaa0ea1c37d7952a18e582,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x61dac39e098c4326256248c8d0b2ba4def326289,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x62ba24db767ca8c587ae7759d743199b1179649d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x63e3311afab5e8b6dfa635c6c00ce4bfc4a5091e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6567ddc0a25b1f9c19885dfb66c67b4329e0fed7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6594d361f28bd791fa3387aa4fb1d14466bead25,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x65d08e00d4ea4eed7ec95507c98ffcb556abf8c2,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x65e9fdc0fcc6e05da25014fbc5e940dff35c7017,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x663aa888c6f72a641a9d6ac7f7a960f3d1dcb49f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x666f891638cb498079853ae55007af8d93c70b4d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x6729d58380279c055b4ef6322580770d369da67e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6753668e1c3d2203ceb753499573b6259ebbb8f7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x677bfa8e9f2d4a9fa122271f9b2f8a887b7fa8e4,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x67db90920210d0df206d5f9fd5a36c8d6283dc9f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x68e5815e6cc5dc236d525817d3bd5fd3e8a07dba,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x692f4563f014402652154e460e1633a305830c5e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x694f867b7fefc6a82e10f88f3e3d3ea72afc4b99,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x69d136205fb089f3d39b0b896db86589a193ec60,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6a79d071f1ec3ce994e2bf30e3166b8608e98bb0,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6b013944cb8ac8c82c502bf99490402ae9cb1611,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x6b08494f9de8bdc6ddf51c10fff6555de3bdc523,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6b861b3b4503906933ceb7d01ec8cc1f942dc960,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6cda7e88767d15c347e9d761d69647d35ed8b18d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6d79796817b06ecdaea39b748c129e584646d977,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6db79d610f7f9dd9532fb364621d804bcf657a65,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6dead3efb02f414de8c2f0159abdc73334dbc0ef,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6e9ab50f1d6435f3909db386f9d848cb809304cd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6fa65b9d589d389176a62272317d6a727b5dcdde,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x6fed1588eeaaa4f44ebf61d845b1b44d00ae658d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x700081ca42b571c4bfc418a22d6248c67609b200,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x704727b3a5ab7ce7c909c7bb3ca18a206a09216b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x70564398305902cd6a1d9b6acfd6376d0dfe5876,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x706d3f41a20d861095ee4ba2b0d520a77cf1c634,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x709a499b8010618587502d11eadf02ef203fb957,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x70fee390a46514cad34ba01f33e0c9b8ac9b4670,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x710531a864e4f6935cf662273dee31914f1ecf0e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x71530ed9774bb311251c2a0f6834c111d35f0ef9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x71f46b65ddff784af2fffce77ce1b108df2f2813,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,True,True,same template family as avalanche; single-key architecture
polygon,0x72382fa60fc45cfd81d75746c3fdb6b08297ed2b,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7244d916153f0ed9a290f04b2f039dd1c5163da6,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x72ab5d2415be5e51c3be8314cba19c9f23cf25ed,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x741ea40cdbce1e2210ccc2410d1c804849f84add,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x743d443db52f8c7ad393f804a9e64a7aa2cfe63f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x74f5d8aef7656476c52305eaa39e55eb4b438347,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x74f887ca937163af9b234f83a9c8662aa95ca61e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x750a37443b1827abedc32bd17a0bb9082f52aecb,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7695841ce1066dcdc7a8d0a7ce734da7cbb1fa9e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x77b286594c91420ae5ca2b3761c8f7a1b48484b7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x77f4462dbc8f784bb9206d0298d32bd0455eebd7,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x782a865fb50c5583f419a4f85fc132c12f1a95ca,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x78bfb3de877398e797e823334e96f31fd7069dfe,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x78d6c8dfa5f4f98545f95e9e3fe33587c32b6b15,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x791c3d1ee9edde7fe058e415f6af774db089587d,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x79205bd83f8d6c7b4ebc4778e1a47ab133896f6f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x792250e885ffaf5216305e2013f08a717a77540f,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7922be4c77e67649a486092a9b5ac279ca327d49,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x79bcb2a8d7b3af3d7e227ed3e6888835405f2444,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x79dc5e90d1712295515a990913591d31ceb4bfef,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7a0d98991bdd1c0bff2d141a7f310ce876714b1e,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7a1fdf12ced16f7c8f84118dc11e6d35caeb39d9,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7af9c2ec519b60aba8504803c1876e2ab9492678,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7b1bba2849243814ae97d686ce3c6c8268b36d43,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7bc8adbfbd4e85422cc36578788e0d8944b027dd,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
polygon,0x7bd90353c314728c7f3bde2d4c3fa65767a12262,0xbfd4a51c9f4c5b8109bdd462c8a57a5d268be3d0,False,True,same template family as avalanche; single-key architecture
